
    _____ ____    ___ 
 (  -0.50000) t1(a,b,c,X) t1(c,d) cre(a) cre(b) des(d) 
 (  -0.12500) t1(a,b,X,c) t1(a,b,d,e) cre(d) cre(e) des(c) 
 (  -0.25000) t1(a,b,X,c) t1(a,b,d,e) cre(d) cre(e) des(c) 
 (  -0.12500) t1(a,b,X,c) t1(a,b,d,e) cre(d) cre(e) des(c) 
 (   0.50000) t1(a,b,X,c) t1(a,d) cre(b) cre(d) des(c) 
 (   0.50000) t1(a,b,X,c) t1(a,d) cre(b) cre(d) des(c) 
 (   0.25000) t1(a,b,X,c) t1(c,d) cre(a) cre(b) des(d) 
 (  -0.25000) t1(a,b,X,c) t1(c,d) cre(a) cre(b) des(d) 
 (   0.12500) t1(a,b,c,X) t1(a,b,d,e) cre(d) cre(e) des(c) 
 (   0.25000) t1(a,b,c,X) t1(a,b,d,e) cre(d) cre(e) des(c) 
 (   0.12500) t1(a,b,c,X) t1(a,b,d,e) cre(d) cre(e) des(c) 
 (  -0.25000) t1(a,b,c,X) t1(c,d) cre(a) cre(b) des(d) 
 (  -0.25000) t1(a,b,c,X) t1(c,d) cre(a) cre(b) des(d) 
 (   0.50000) t1(a,b) t1(a,c,d,X) cre(b) cre(c) des(d) 
 (   0.50000) t1(a,b) t1(a,c,d,X) cre(b) cre(c) des(d) 
 (  -0.50000) t1(X,a,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (  -0.25000) t1(X,a,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (  -0.50000) t1(X,a,b,c) t1(c,d,e,f) cre(b) cre(e) cre(f) des(a) des(d) 
 (  -0.25000) t1(X,a,b,c) t1(c,d,e,f) cre(b) cre(e) cre(f) des(a) des(d) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,f,a) cre(b) cre(c) cre(f) des(d) des(e) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,f,c) cre(b) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(X,a,b,c) t1(d,a,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.50000) t1(X,a,b,c) t1(d,a,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.25000) t1(X,a,b,c) t1(d,a,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.25000) t1(X,a,b,c) t1(d,c,e,f) cre(b) cre(e) cre(f) des(a) des(d) 
 (   0.50000) t1(X,a,b,c) t1(d,c,e,f) cre(b) cre(e) cre(f) des(a) des(d) 
 (   0.25000) t1(X,a,b,c) t1(d,c,e,f) cre(b) cre(e) cre(f) des(a) des(d) 
 (   0.50000) t1(X,a,b,c) t1(d,e,a,f) cre(b) cre(c) cre(f) des(d) des(e) 
 (  -0.50000) t1(X,a,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.50000) t1(X,a,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.50000) t1(X,a,b,c) t1(d,e,c,f) cre(b) cre(d) cre(e) des(a) des(f) 
 (  -0.50000) t1(X,a,b,c) t1(d,e,f,a) cre(b) cre(c) cre(f) des(d) des(e) 
 (  -0.50000) t1(X,a,b,c) t1(d,e,f,c) cre(b) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(X,a,b,c) t1(d,e,a,f) cre(b) cre(c) cre(f) des(d) des(e) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(X,a,b,c) t1(d,e,c,f) cre(b) cre(d) cre(e) des(a) des(f) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,f,a) cre(b) cre(c) cre(f) des(d) des(e) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,f,c) cre(b) cre(d) cre(e) des(a) des(f) 
 (  -0.25000) t1(X,a,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (  -0.12500) t1(X,a,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.12500) t1(X,a,b,c) t1(d,e,f,a) cre(b) cre(c) cre(f) des(d) des(e) 
 (   0.12500) t1(X,a,b,c) t1(d,a,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.25000) t1(X,a,b,c) t1(d,a,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.12500) t1(X,a,b,c) t1(d,a,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.25000) t1(X,a,b,c) t1(d,e,a,f) cre(b) cre(c) cre(f) des(d) des(e) 
 (  -0.50000) t1(X,a,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.50000) t1(X,a,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,f,a) cre(b) cre(c) cre(f) des(d) des(e) 
 (   0.12500) t1(X,a,b,c) t1(d,e,a,f) cre(b) cre(c) cre(f) des(d) des(e) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.25000) t1(X,a,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.12500) t1(X,a,b,c) t1(d,e,f,a) cre(b) cre(c) cre(f) des(d) des(e) 
 (   0.50000) t1(a,b,c,X) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (   0.25000) t1(a,b,c,X) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (   0.12500) t1(a,b,c,X) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.12500) t1(a,b,c,X) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.25000) t1(a,b,c,X) t1(d,e,f,a) cre(b) cre(d) cre(e) des(c) des(f) 
 (  -0.25000) t1(a,b,c,X) t1(d,a,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.50000) t1(a,b,c,X) t1(d,a,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.25000) t1(a,b,c,X) t1(d,a,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.50000) t1(a,b,c,X) t1(d,e,a,f) cre(b) cre(d) cre(e) des(c) des(f) 
 (   0.25000) t1(a,b,c,X) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.25000) t1(a,b,c,X) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.50000) t1(a,b,c,X) t1(d,e,f,a) cre(b) cre(d) cre(e) des(c) des(f) 
 (  -0.25000) t1(a,b,c,X) t1(d,e,a,f) cre(b) cre(d) cre(e) des(c) des(f) 
 (   0.12500) t1(a,b,c,X) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.12500) t1(a,b,c,X) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.25000) t1(a,b,c,X) t1(d,e,f,a) cre(b) cre(d) cre(e) des(c) des(f) 
 (   0.12500) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.25000) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.12500) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.12500) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.25000) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.12500) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (  -0.50000) t1(a,X,b,c) t1(b,d,e,f) cre(c) cre(e) cre(f) des(a) des(d) 
 (  -0.25000) t1(a,X,b,c) t1(b,d,e,f) cre(c) cre(e) cre(f) des(a) des(d) 
 (  -0.25000) t1(a,X,b,c) t1(d,e,f,b) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(a,X,b,c) t1(d,b,e,f) cre(c) cre(e) cre(f) des(a) des(d) 
 (   0.50000) t1(a,X,b,c) t1(d,b,e,f) cre(c) cre(e) cre(f) des(a) des(d) 
 (   0.25000) t1(a,X,b,c) t1(d,b,e,f) cre(c) cre(e) cre(f) des(a) des(d) 
 (   0.50000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.50000) t1(a,X,b,c) t1(d,e,f,b) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.25000) t1(a,X,b,c) t1(d,e,f,b) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.50000) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.25000) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.25000) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.50000) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.25000) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.50000) t1(a,X,b,c) t1(c,d,e,f) cre(b) cre(e) cre(f) des(a) des(d) 
 (   0.25000) t1(a,X,b,c) t1(c,d,e,f) cre(b) cre(e) cre(f) des(a) des(d) 
 (   0.25000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(a,X,b,c) t1(d,e,f,c) cre(b) cre(d) cre(e) des(a) des(f) 
 (  -0.25000) t1(a,X,b,c) t1(d,c,e,f) cre(b) cre(e) cre(f) des(a) des(d) 
 (  -0.50000) t1(a,X,b,c) t1(d,c,e,f) cre(b) cre(e) cre(f) des(a) des(d) 
 (  -0.25000) t1(a,X,b,c) t1(d,c,e,f) cre(b) cre(e) cre(f) des(a) des(d) 
 (   0.50000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.50000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.50000) t1(a,X,b,c) t1(d,e,c,f) cre(b) cre(d) cre(e) des(a) des(f) 
 (   0.50000) t1(a,X,b,c) t1(d,e,f,c) cre(b) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.25000) t1(a,X,b,c) t1(d,e,c,f) cre(b) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(a,X,b,c) t1(d,e,f,c) cre(b) cre(d) cre(e) des(a) des(f) 
 (   0.12500) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.25000) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.12500) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.12500) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.25000) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.12500) t1(a,X,b,c) t1(a,d,e,f) cre(b) cre(c) cre(d) des(e) des(f) 
 (   0.25000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.50000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.50000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (   0.25000) t1(a,X,b,c) t1(d,e,b,f) cre(c) cre(d) cre(e) des(a) des(f) 
 (  -0.25000) t1(a,b,X,c) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.50000) t1(a,b,X,c) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.25000) t1(a,b,X,c) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.25000) t1(a,b,X,c) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.50000) t1(a,b,X,c) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.25000) t1(a,b,X,c) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (   0.50000) t1(a,b,X,c) t1(b,d,e,f) cre(a) cre(e) cre(f) des(c) des(d) 
 (   0.25000) t1(a,b,X,c) t1(b,d,e,f) cre(a) cre(e) cre(f) des(c) des(d) 
 (   0.50000) t1(a,b,X,c) t1(c,d,e,f) cre(a) cre(b) cre(d) des(e) des(f) 
 (   0.25000) t1(a,b,X,c) t1(c,d,e,f) cre(a) cre(b) cre(d) des(e) des(f) 
 (   0.25000) t1(a,b,X,c) t1(d,e,f,b) cre(a) cre(d) cre(e) des(c) des(f) 
 (   0.25000) t1(a,b,X,c) t1(d,e,f,c) cre(a) cre(b) cre(f) des(d) des(e) 
 (  -0.25000) t1(a,b,X,c) t1(d,b,e,f) cre(a) cre(e) cre(f) des(c) des(d) 
 (  -0.50000) t1(a,b,X,c) t1(d,b,e,f) cre(a) cre(e) cre(f) des(c) des(d) 
 (  -0.25000) t1(a,b,X,c) t1(d,b,e,f) cre(a) cre(e) cre(f) des(c) des(d) 
 (  -0.25000) t1(a,b,X,c) t1(d,c,e,f) cre(a) cre(b) cre(d) des(e) des(f) 
 (  -0.50000) t1(a,b,X,c) t1(d,c,e,f) cre(a) cre(b) cre(d) des(e) des(f) 
 (  -0.25000) t1(a,b,X,c) t1(d,c,e,f) cre(a) cre(b) cre(d) des(e) des(f) 
 (  -0.50000) t1(a,b,X,c) t1(d,e,b,f) cre(a) cre(d) cre(e) des(c) des(f) 
 (  -0.50000) t1(a,b,X,c) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.50000) t1(a,b,X,c) t1(d,e,f,b) cre(a) cre(d) cre(e) des(c) des(f) 
 (   0.50000) t1(a,b,X,c) t1(d,e,f,c) cre(a) cre(b) cre(f) des(d) des(e) 
 (  -0.25000) t1(a,b,X,c) t1(d,e,b,f) cre(a) cre(d) cre(e) des(c) des(f) 
 (  -0.25000) t1(a,b,X,c) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.25000) t1(a,b,X,c) t1(d,e,f,b) cre(a) cre(d) cre(e) des(c) des(f) 
 (   0.25000) t1(a,b,X,c) t1(d,e,f,c) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.25000) t1(a,b,c,X) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (   0.50000) t1(a,b,c,X) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (   0.25000) t1(a,b,c,X) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (   0.25000) t1(a,b,c,X) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (   0.50000) t1(a,b,c,X) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (   0.25000) t1(a,b,c,X) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.50000) t1(a,b,c,X) t1(b,d,e,f) cre(a) cre(e) cre(f) des(c) des(d) 
 (  -0.25000) t1(a,b,c,X) t1(b,d,e,f) cre(a) cre(e) cre(f) des(c) des(d) 
 (   0.25000) t1(a,b,c,X) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.25000) t1(a,b,c,X) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (  -0.25000) t1(a,b,c,X) t1(d,e,f,b) cre(a) cre(d) cre(e) des(c) des(f) 
 (   0.25000) t1(a,b,c,X) t1(d,b,e,f) cre(a) cre(e) cre(f) des(c) des(d) 
 (   0.50000) t1(a,b,c,X) t1(d,b,e,f) cre(a) cre(e) cre(f) des(c) des(d) 
 (   0.25000) t1(a,b,c,X) t1(d,b,e,f) cre(a) cre(e) cre(f) des(c) des(d) 
 (   0.50000) t1(a,b,c,X) t1(d,e,b,f) cre(a) cre(d) cre(e) des(c) des(f) 
 (   0.50000) t1(a,b,c,X) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.50000) t1(a,b,c,X) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (  -0.50000) t1(a,b,c,X) t1(d,e,f,b) cre(a) cre(d) cre(e) des(c) des(f) 
 (   0.25000) t1(a,b,c,X) t1(d,e,b,f) cre(a) cre(d) cre(e) des(c) des(f) 
 (   0.25000) t1(a,b,c,X) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.25000) t1(a,b,c,X) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (  -0.25000) t1(a,b,c,X) t1(d,e,f,b) cre(a) cre(d) cre(e) des(c) des(f) 
 (  -0.25000) t1(a,b,X,c) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.50000) t1(a,b,X,c) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.25000) t1(a,b,X,c) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.25000) t1(a,b,X,c) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.50000) t1(a,b,X,c) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (  -0.25000) t1(a,b,X,c) t1(a,d,e,f) cre(b) cre(e) cre(f) des(c) des(d) 
 (   0.25000) t1(a,b,X,c) t1(c,d,e,f) cre(a) cre(b) cre(d) des(e) des(f) 
 (   0.12500) t1(a,b,X,c) t1(c,d,e,f) cre(a) cre(b) cre(d) des(e) des(f) 
 (   0.12500) t1(a,b,X,c) t1(d,e,f,c) cre(a) cre(b) cre(f) des(d) des(e) 
 (  -0.12500) t1(a,b,X,c) t1(d,c,e,f) cre(a) cre(b) cre(d) des(e) des(f) 
 (  -0.25000) t1(a,b,X,c) t1(d,c,e,f) cre(a) cre(b) cre(d) des(e) des(f) 
 (  -0.12500) t1(a,b,X,c) t1(d,c,e,f) cre(a) cre(b) cre(d) des(e) des(f) 
 (  -0.25000) t1(a,b,X,c) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.25000) t1(a,b,X,c) t1(d,e,f,c) cre(a) cre(b) cre(f) des(d) des(e) 
 (  -0.12500) t1(a,b,X,c) t1(d,e,c,f) cre(a) cre(b) cre(f) des(d) des(e) 
 (   0.12500) t1(a,b,X,c) t1(d,e,f,c) cre(a) cre(b) cre(f) des(d) des(e) 
